Date	Date in text	division	taxon name	Biomass concentration	genus
Date	Date in text	division	taxa_name	biomass_conc (mg/L)	genus
2012/10/1	2012-10-01	Cyanophyta	Synechocystis	0.00406888000	Synechocystis
2012/10/1	2012-10-01	Cyanophyta	Synechocystis	0.02447833000	Synechocystis
2012/10/29	2012-10-29	Bacillariophyta	Stephanodiscus niagarae	1.59124544000	Stephanodiscus
2012/10/29	2012-10-29	Bacillariophyta	Stephanodiscus parvus	0.00179597000	Stephanodiscus
2012/10/29	2012-10-29	Chlorophyta	Chlamydomonas	0.00166293000	Chlamydomonas
2012/10/29	2012-10-29	Chlorophyta	Planctonema lauterbornii	0.00159910000	Planctonema
2012/10/29	2012-10-29	Chlorophyta	Quadrigula lacustris	0.01835876000	Quadrigula
2012/10/29	2012-10-29	Chrysophyta	Chromulina	0.00897985000	Chromulina
2012/10/29	2012-10-29	Chrysophyta	Erkenia subaequiciliata	0.00320170000	Erkenia
2012/10/29	2012-10-29	Cryptophyta	Cryptomonas erosa	0.02873545000	Cryptomonas
2012/10/29	2012-10-29	Cryptophyta	Rhodomonas minuta	0.00709517000	Rhodomonas
2012/10/29	2012-10-29	Cryptophyta	Rhodomonas minuta	0.00199552000	Rhodomonas
2012/10/29	2012-10-29	Cyanophyta	Chroococcaceae	0.00461705000	
2012/10/29	2012-10-29	Cyanophyta	Anabaena mendotae	0.12416551000	Anabaena
2012/10/29	2012-10-29	Cyanophyta	Aphanocapsa delicatissima	0.00104765000	Aphanocapsa
2012/10/29	2012-10-29	Cyanophyta	Aphanothece nidulans	0.00310414000	Aphanothece
2012/10/29	2012-10-29	Cyanophyta	Microcystis aeruginosa	0.00567614000	Microcystis
2012/10/29	2012-10-29	Cyanophyta	Planktothrix agardhii	0.01541988000	Planktothrix
2012/10/29	2012-10-29	Cyanophyta	Pseudanabaena	0.00089798000	Pseudanabaena
2012/10/29	2012-10-29	Cyanophyta	Pseudanabaena mucicola	0.00019955000	Pseudanabaena
2012/10/29	2012-10-29	Cyanophyta	Synechococcus elongatus	0.00002217000	Synechococcus
2012/10/29	2012-10-29	Cyanophyta	Synechococcus sp. 1	0.00256471000	Synechococcus
2012/10/29	2012-10-29	Cyanophyta	Synechocystis	0.01178572000	Synechocystis
2012/10/29	2012-10-29	Cyanophyta	Synechocystis	0.00283807000	Synechocystis
2012/11/29	2012-11-29	Bacillariophyta	Nitzschia palea	0.00039910000	Nitzschia
2012/11/29	2012-11-29	Bacillariophyta	Stephanodiscus niagarae	0.62858790000	Stephanodiscus
2012/11/29	2012-11-29	Bacillariophyta	Stephanodiscus parvus	0.00450100000	Stephanodiscus
2012/11/29	2012-11-29	Chlorophyta	Chlorococcaceae	0.00340568000	
2012/11/29	2012-11-29	Chlorophyta	Chlamydomonas	0.00036659000	Chlamydomonas
2012/11/29	2012-11-29	Chlorophyta	Quadrigula lacustris	0.00256313000	Quadrigula
2012/11/29	2012-11-29	Chlorophyta	Scenedesmus abundans	0.00047301000	Scenedesmus
2012/11/29	2012-11-29	Chlorophyta	Scenedesmus bijuga	0.00037841000	Scenedesmus
2012/11/29	2012-11-29	Chlorophyta	Selenastrum minutum	0.00021841000	Selenastrum
2012/11/29	2012-11-29	Chrysophyta	Chromulina	0.00071839000	Chromulina
2012/11/29	2012-11-29	Cryptophyta	Cryptomonas erosa	0.02108280000	Cryptomonas
2012/11/29	2012-11-29	Cryptophyta	Rhodomonas minuta	0.00775738000	Rhodomonas
2012/11/29	2012-11-29	Cyanophyta	Chroococcaceae	0.00246243000	
2012/11/29	2012-11-29	Cyanophyta	Anabaena mendotae	2.10259445000	Anabaena
2012/11/29	2012-11-29	Cyanophyta	Aphanizomenon flos-aquae	0.00595994000	Aphanizomenon
2012/11/29	2012-11-29	Cyanophyta	Aphanocapsa delicatissima	0.00029563000	Aphanocapsa
2012/11/29	2012-11-29	Cyanophyta	Aphanothece nidulans	0.00091646000	Aphanothece
2012/11/29	2012-11-29	Cyanophyta	Microcystis aeruginosa	0.00094602000	Microcystis
2012/11/29	2012-11-29	Cyanophyta	Pseudanabaena	0.00663400000	Pseudanabaena
2012/11/29	2012-11-29	Cyanophyta	Pseudanabaena mucicola	0.00042571000	Pseudanabaena
2012/11/29	2012-11-29	Cyanophyta	Synechococcus elongatus	0.00000887000	Synechococcus
2012/11/29	2012-11-29	Cyanophyta	Synechococcus sp. 1	0.00677083000	Synechococcus
2012/11/29	2012-11-29	Cyanophyta	Synechocystis	0.00209524000	Synechocystis
2012/11/29	2012-11-29	Cyanophyta	Synechocystis	0.00037841000	Synechocystis
2012/11/29	2012-11-29	Haptophyta	Chrysochromulina parva	0.00143890000	Chrysochromulina
2013/2/12	2013-02-12	Bacillariophyta	Cyclotella sp. 1	0.01596414000	Cyclotella
2013/2/12	2013-02-12	Bacillariophyta	Stephanodiscus niagarae	0.53213791000	Stephanodiscus
2013/2/12	2013-02-12	Bacillariophyta	Stephanodiscus parvus	0.63038386000	Stephanodiscus
2013/2/12	2013-02-12	Chlorophyta	Chlorococcaceae	0.00411298000	
2013/2/12	2013-02-12	Chlorophyta	Chlamydomonas	0.03154273000	Chlamydomonas
2013/2/12	2013-02-12	Chlorophyta	Lobomonas	0.00276712000	Lobomonas
2013/2/12	2013-02-12	Chlorophyta	Monoraphidium capricornutum	0.00016538000	Monoraphidium
2013/2/12	2013-02-12	Chlorophyta	Quadrigula lacustris	0.00659851000	Quadrigula
2013/2/12	2013-02-12	Chlorophyta	Schroederia judayi	0.00307457000	Schroederia
2013/2/12	2013-02-12	Chrysophyta	Chromulina	0.00119731000	Chromulina
2013/2/12	2013-02-12	Cryptophyta	Cryptomonas erosa	0.02234979000	Cryptomonas
2013/2/12	2013-02-12	Cryptophyta	Rhodomonas minuta	0.02838067000	Rhodomonas
2013/2/12	2013-02-12	Cyanophyta	Chroococcaceae	0.00328323000	
2013/2/12	2013-02-12	Cyanophyta	Aphanizomenon flos-aquae	0.00323804000	Aphanizomenon
2013/2/12	2013-02-12	Cyanophyta	Synechococcus sp. 1	0.00169271000	Synechococcus
2013/2/12	2013-02-12	Cyanophyta	Synechocystis	0.00112245000	Synechocystis
2013/2/12	2013-02-12	Haptophyta	Chrysochromulina parva	0.00192102000	Chrysochromulina
2013/4/29	2013-04-29	Bacillariophyta	Aulacoseira granulata	0.01915697000	Aulacoseira
2013/4/29	2013-04-29	Bacillariophyta	Cyclotella sp. 1	0.04853099000	Cyclotella
2013/4/29	2013-04-29	Bacillariophyta	Stephanodiscus parvus	1.12930304000	Stephanodiscus
2013/4/29	2013-04-29	Chlorophyta	Chlorococcaceae	0.00056761000	
2013/4/29	2013-04-29	Chlorophyta	Chlamydomonas	0.13567159000	Chlamydomonas
2013/4/29	2013-04-29	Chlorophyta	Phacotus lendneri	0.00420602000	Phacotus
2013/4/29	2013-04-29	Chlorophyta	Pyramichlamys dissecta	0.04257103000	Pyramichlamys
2013/4/29	2013-04-29	Chlorophyta	Quadrigula lacustris	0.00106428000	Quadrigula
2013/4/29	2013-04-29	Chlorophyta	Schroederia judayi	0.00031928000	Schroederia
2013/4/29	2013-04-29	Chlorophyta	Selenastrum	0.00093242000	Selenastrum
2013/4/29	2013-04-29	Chrysophyta	Chromulina	0.00023946000	Chromulina
2013/4/29	2013-04-29	Chrysophyta	Chrysococcus minutus	0.00051227000	Chrysococcus
2013/4/29	2013-04-29	Chrysophyta	Kephyrion planctonicum	0.00031928000	Kephyrion
2013/4/29	2013-04-29	Chrysophyta	Uroglena	0.00358022000	Uroglena
2013/4/29	2013-04-29	Cryptophyta	Cryptomonas erosa	0.06368626000	Cryptomonas
2013/4/29	2013-04-29	Cryptophyta	Rhodomonas minuta	0.02043408000	Rhodomonas
2013/4/29	2013-04-29	Cryptophyta	Rhodomonas minuta	0.01756055000	Rhodomonas
2013/4/29	2013-04-29	Cyanophyta	Chroococcaceae	0.00807129000	
2013/4/29	2013-04-29	Cyanophyta	Aphanizomenon flos-aquae	0.00195310000	Aphanizomenon
2013/4/29	2013-04-29	Cyanophyta	Synechococcus sp. 1	0.00205177000	Synechococcus
2013/4/29	2013-04-29	Cyanophyta	Synechocystis	0.00643538000	Synechocystis
2013/4/29	2013-04-29	Haptophyta	Chrysochromulina parva	0.00051227000	Chrysochromulina
2013/4/29	2013-04-29	Pyrrhophyta	Gymnodinium sp. 2	0.03164446000	Gymnodinium
2013/4/29	2013-04-29	Pyrrhophyta	Gymnodinium sp. 3	0.00127713000	Gymnodinium
2013/4/29	2013-04-29	Pyrrhophyta	Peridinium	0.02802593000	Peridinium
2013/4/29	2013-04-29	Pyrrhophyta	Peridinium umbonatum	0.00340568000	Peridinium
2013/5/14	2013-05-14	Bacillariophyta	Aulacoseira granulata	0.00051397000	Aulacoseira
2013/5/14	2013-05-14	Bacillariophyta	Cyclotella sp. 1	0.00085142000	Cyclotella
2013/5/14	2013-05-14	Bacillariophyta	Stephanodiscus niagarae	0.08788963000	Stephanodiscus
2013/5/14	2013-05-14	Bacillariophyta	Stephanodiscus parvus	0.00862063000	Stephanodiscus
2013/5/14	2013-05-14	Bacillariophyta	Synedra ulna	0.00340295000	Synedra
2013/5/14	2013-05-14	Chlorophyta		0.00358022000	
2013/5/14	2013-05-14	Chlorophyta	Chlorococcaceae	0.00080707000	
2013/5/14	2013-05-14	Chlorophyta	Chlamydomonas	0.00630370000	Chlamydomonas
2013/5/14	2013-05-14	Chlorophyta	Lobomonas	0.00092592000	Lobomonas
2013/5/14	2013-05-14	Chlorophyta	Monoraphidium arcuatum	0.00030871000	Monoraphidium
2013/5/14	2013-05-14	Chlorophyta	Monoraphidium capricornutum	0.00092612000	Monoraphidium
2013/5/14	2013-05-14	Chlorophyta	Phacotus lendneri	0.00420602000	Phacotus
2013/5/14	2013-05-14	Chlorophyta	Quadrigula lacustris	0.00007588000	Quadrigula
2013/5/14	2013-05-14	Chlorophyta	Schroederia judayi	0.00019157000	Schroederia
2013/5/14	2013-05-14	Chrysophyta	Chromulina	0.00167624000	Chromulina
2013/5/14	2013-05-14	Chrysophyta	Uroglena	0.00133034000	Uroglena
2013/5/14	2013-05-14	Cryptophyta	Cryptomonas erosa	0.06804270000	Cryptomonas
2013/5/14	2013-05-14	Cryptophyta	Rhodomonas minuta	0.05789657000	Rhodomonas
2013/5/14	2013-05-14	Cryptophyta	Rhodomonas minuta	0.00478924000	Rhodomonas
2013/5/14	2013-05-14	Cyanophyta	Chroococcaceae	0.01094412000	
2013/5/14	2013-05-14	Cyanophyta	Aphanizomenon flos-aquae	0.05619376000	Aphanizomenon
2013/5/14	2013-05-14	Cyanophyta	Aphanothece nidulans	0.00035476000	Aphanothece
2013/5/14	2013-05-14	Cyanophyta	Synechococcus elongatus	0.00010643000	Synechococcus
2013/5/14	2013-05-14	Cyanophyta	Synechococcus sp. 1	0.00389836000	Synechococcus
2013/5/14	2013-05-14	Cyanophyta	Synechocystis	0.00179592000	Synechocystis
2013/5/14	2013-05-14	Haptophyta	Chrysochromulina parva	0.09067215000	Chrysochromulina
2013/5/14	2013-05-14	Pyrrhophyta	Gymnodinium sp. 2	0.03150257000	Gymnodinium
2013/5/14	2013-05-14	Pyrrhophyta	Gymnodinium sp. 3	0.00383139000	Gymnodinium
2013/5/14	2013-05-14	Pyrrhophyta	Peridinium	0.01021705000	Peridinium
2013/5/14	2013-05-14	Pyrrhophyta	Peridinium umbonatum	0.01021705000	Peridinium
2013/5/28	2013-05-28	Bacillariophyta	Cyclotella sp. 1	0.00003193000	Cyclotella
2013/5/28	2013-05-28	Bacillariophyta	Fragilaria capucina	0.00510852000	Fragilaria
2013/5/28	2013-05-28	Chlorophyta	Chlorococcaceae	0.00016142000	
2013/5/28	2013-05-28	Chlorophyta	Chlamydomonas	0.00102476000	Chlamydomonas
2013/5/28	2013-05-28	Chlorophyta	Deasonia Gigantica	0.00076628000	Deasonia
2013/5/28	2013-05-28	Chlorophyta	Monoraphidium capricornutum	0.00000662000	Monoraphidium
2013/5/28	2013-05-28	Chlorophyta	Oocystis lacustris	0.00317864000	Oocystis
2013/5/28	2013-05-28	Chlorophyta	Quadrigula lacustris	0.00007310000	Quadrigula
2013/5/28	2013-05-28	Chlorophyta	Sphaerocystis schroeteri	0.01042636000	Sphaerocystis
2013/5/28	2013-05-28	Chrysophyta	Chromulina	0.00002395000	Chromulina
2013/5/28	2013-05-28	Chrysophyta	Kephyrion planctonicum	0.00001596000	Kephyrion
2013/5/28	2013-05-28	Cryptophyta	Cryptomonas erosa	0.00755370000	Cryptomonas
2013/5/28	2013-05-28	Cryptophyta	Rhodomonas minuta	0.00192989000	Rhodomonas
2013/5/28	2013-05-28	Cryptophyta	Rhodomonas minuta	0.00031928000	Rhodomonas
2013/5/28	2013-05-28	Cyanophyta	Chroococcaceae	0.00027360000	
2013/5/28	2013-05-28	Cyanophyta	Aphanizomenon flos-aquae	0.12621878000	Aphanizomenon
2013/5/28	2013-05-28	Cyanophyta	Chroococcus minutus	0.00022705000	Chroococcus
2013/5/28	2013-05-28	Cyanophyta	Synechococcus sp. 1	0.00010259000	Synechococcus
2013/5/28	2013-05-28	Cyanophyta	Synechocystis	0.00012721000	Synechocystis
2013/5/28	2013-05-28	Haptophyta	Chrysochromulina parva	0.00064034000	Chrysochromulina
2013/6/10	2013-06-10	Chlorophyta	Chlorococcaceae	0.00192900000	
2013/6/10	2013-06-10	Chlorophyta	Chlamydomonas	0.00160670000	Chlamydomonas
2013/6/10	2013-06-10	Chlorophyta	Deasonia Gigantica	0.00110862000	Deasonia
2013/6/10	2013-06-10	Chlorophyta	Oocystis lacustris	0.03285065000	Oocystis
2013/6/10	2013-06-10	Chlorophyta	Oocystis parva	0.03334731000	Oocystis
2013/6/10	2013-06-10	Chlorophyta	Schroederia judayi	0.00800600000	Schroederia
2013/6/10	2013-06-10	Chlorophyta	Sphaerocystis schroeteri	0.00069178000	Sphaerocystis
2013/6/10	2013-06-10	Cryptophyta	Cryptomonas erosa	0.02371340000	Cryptomonas
2013/6/10	2013-06-10	Cryptophyta	Rhodomonas minuta	0.00148999000	Rhodomonas
2013/6/10	2013-06-10	Cryptophyta	Rhodomonas minuta	0.00019955000	Rhodomonas
2013/6/10	2013-06-10	Cyanophyta	Chroococcaceae	0.00102601000	
2013/6/10	2013-06-10	Cyanophyta	Aphanizomenon flos-aquae	0.01947625000	Aphanizomenon
2013/6/10	2013-06-10	Cyanophyta	Aphanocapsa delicatissima	0.00003326000	Aphanocapsa
2013/6/10	2013-06-10	Cyanophyta	Aphanothece nidulans	0.00090907000	Aphanothece
2013/6/10	2013-06-10	Cyanophyta	Pseudanabaena	0.00001996000	Pseudanabaena
2013/6/10	2013-06-10	Cyanophyta	Synechococcus elongatus	0.00000665000	Synechococcus
2013/6/10	2013-06-10	Cyanophyta	Synechococcus sp. 1	0.00107718000	Synechococcus
2013/6/10	2013-06-10	Cyanophyta	Synechocystis	0.00033673000	Synechocystis
2013/6/10	2013-06-10	Haptophyta	Chrysochromulina parva	0.00012807000	Chrysochromulina
2013/6/24	2013-06-24	Chlorophyta	Chlorococcaceae	0.00945431000	
2013/6/24	2013-06-24	Chlorophyta	Chlamydomonas	0.00149176000	Chlamydomonas
2013/6/24	2013-06-24	Chlorophyta	Cystomonas starrii	0.00378409000	Cystomonas
2013/6/24	2013-06-24	Chlorophyta	Gloeocystis	0.01438901000	Gloeocystis
2013/6/24	2013-06-24	Chlorophyta	Oocystis parva	0.12180046000	Oocystis
2013/6/24	2013-06-24	Chlorophyta	Schroederia judayi	0.00039910000	Schroederia
2013/6/24	2013-06-24	Chlorophyta	Sphaerocystis schroeteri	0.14095002000	Sphaerocystis
2013/6/24	2013-06-24	Chrysophyta	Chromulina	0.00523269000	Chromulina
2013/6/24	2013-06-24	Cryptophyta	Cryptomonas erosa	0.01265306000	Cryptomonas
2013/6/24	2013-06-24	Cryptophyta	Rhodomonas minuta	0.00378409000	Rhodomonas
2013/6/24	2013-06-24	Cyanophyta	Chroococcaceae	0.00923410000	
2013/6/24	2013-06-24	Cyanophyta	Anabaena augstumalis	0.03503241000	Anabaena
2013/6/24	2013-06-24	Cyanophyta	Anabaena circinalis	0.00341514000	Anabaena
2013/6/24	2013-06-24	Cyanophyta	Aphanizomenon flos-aquae	0.41187474000	Aphanizomenon
2013/6/24	2013-06-24	Cyanophyta	Aphanocapsa delicatissima	0.00325195000	Aphanocapsa
2013/6/24	2013-06-24	Cyanophyta	Aphanocapsa holsatica	0.00051736000	Aphanocapsa
2013/6/24	2013-06-24	Cyanophyta	Aphanothece nidulans	0.13409871000	Aphanothece
2013/6/24	2013-06-24	Cyanophyta	Synechococcus sp. 1	0.01508049000	Synechococcus
2013/6/24	2013-06-24	Cyanophyta	Synechocystis	0.00024943000	Synechocystis
2013/6/24	2013-06-24	Cyanophyta	Synechocystis	0.00094602000	Synechocystis
2013/6/24	2013-06-24	Cyanophyta	Woronichinia naegeliana	0.00133034000	Woronichinia
2013/6/24	2013-06-24	Haptophyta	Chrysochromulina parva	0.00554961000	Chrysochromulina
2013/7/8	2013-07-08	Bacillariophyta	Aulacoseira granulata	0.06707155000	Aulacoseira
2013/7/8	2013-07-08	Bacillariophyta	Cyclotella pseudostelligera	0.00103933000	Cyclotella
2013/7/8	2013-07-08	Bacillariophyta	Cyclotella meneghiniana	0.01662931000	Cyclotella
2013/7/8	2013-07-08	Bacillariophyta	Cyclotella stelligera	0.02268238000	Cyclotella
2013/7/8	2013-07-08	Bacillariophyta	Nitzschia acicularis	0.00209529000	Nitzschia
2013/7/8	2013-07-08	Bacillariophyta	Stephanodiscus parvus	0.09488683000	Stephanodiscus
2013/7/8	2013-07-08	Chlorophyta	Chlorococcaceae	0.00141903000	
2013/7/8	2013-07-08	Chlorophyta	Chlamydomonas	0.04548723000	Chlamydomonas
2013/7/8	2013-07-08	Chlorophyta	Coelastrum pseudomicroporum	0.00346933000	Coelastrum
2013/7/8	2013-07-08	Chlorophyta	Monomastix minuta	0.00044345000	Monomastix
2013/7/8	2013-07-08	Chlorophyta	Monoraphidium capricornutum	0.00033076000	Monoraphidium
2013/7/8	2013-07-08	Chlorophyta	Scenedesmus abundans	0.00126826000	Scenedesmus
2013/7/8	2013-07-08	Chlorophyta	Scenedesmus opoliensis	0.00709517000	Scenedesmus
2013/7/8	2013-07-08	Chlorophyta	Scenedesmus quadricauda	0.00034367000	Scenedesmus
2013/7/8	2013-07-08	Chlorophyta	Schroederia judayi	0.00070952000	Schroederia
2013/7/8	2013-07-08	Chrysophyta	Chromulina	0.00059866000	Chromulina
2013/7/8	2013-07-08	Cryptophyta	Cryptomonas erosa	0.09229267000	Cryptomonas
2013/7/8	2013-07-08	Cryptophyta	Rhodomonas minuta	0.10642751000	Rhodomonas
2013/7/8	2013-07-08	Cyanophyta	Chroococcaceae	0.01923770000	
2013/7/8	2013-07-08	Cyanophyta	Anabaena augstumalis	0.03547586000	Anabaena
2013/7/8	2013-07-08	Cyanophyta	Anabaena mendotae	0.14855517000	Anabaena
2013/7/8	2013-07-08	Cyanophyta	Aphanizomenon flos-aquae	3.44257749000	Aphanizomenon
2013/7/8	2013-07-08	Cyanophyta	Aphanocapsa delicatissima	0.00073169000	Aphanocapsa
2013/7/8	2013-07-08	Cyanophyta	Aphanothece clathrata	0.02328103000	Aphanothece
2013/7/8	2013-07-08	Cyanophyta	Aphanothece nidulans	0.08798559000	Aphanothece
2013/7/8	2013-07-08	Cyanophyta	Microcystis aeruginosa	0.05327477000	Microcystis
2013/7/8	2013-07-08	Cyanophyta	Microcystis aeruginosa	0.11346739000	Microcystis
2013/7/8	2013-07-08	Cyanophyta	Pseudanabaena mucicola	0.00553424000	Pseudanabaena
2013/7/8	2013-07-08	Cyanophyta	Rhabdoderma lineare	0.00088690000	Rhabdoderma
2013/7/8	2013-07-08	Cyanophyta	Synechococcus sp. 1	0.00346236000	Synechococcus
2013/7/8	2013-07-08	Cyanophyta	Synechocystis	0.00130952000	Synechocystis
2013/7/8	2013-07-08	Cyanophyta	Woronichinia naegeliana	0.00299327000	Woronichinia
2013/7/8	2013-07-08	Cyanophyta	Woronichinia naegeliana	0.00741627000	Woronichinia
2013/7/8	2013-07-08	Haptophyta	Chrysochromulina parva	0.00192102000	Chrysochromulina
2013/7/8	2013-07-08	Miscellaneous		0.01104186000	
2013/7/8	2013-07-08	Pyrrhophyta	Gymnodinium sp. 2	0.01277131000	Gymnodinium
2013/7/22	2013-07-22	Bacillariophyta	Aulacoseira granulata	0.02660689000	Aulacoseira
2013/7/22	2013-07-22	Bacillariophyta	Cyclostephanos tholiformis	0.07782517000	Cyclostephanos
2013/7/22	2013-07-22	Bacillariophyta	Cyclotella pseudostelligera	0.00443448000	Cyclotella
2013/7/22	2013-07-22	Bacillariophyta	Nitzschia gracilis	0.00374160000	Nitzschia
2013/7/22	2013-07-22	Bacillariophyta	Nitzschia palea	0.00299328000	Nitzschia
2013/7/22	2013-07-22	Bacillariophyta	Stephanodiscus medius	0.12106137000	Stephanodiscus
2013/7/22	2013-07-22	Bacillariophyta	Stephanodiscus parvus	0.00762731000	Stephanodiscus
2013/7/22	2013-07-22	Bacillariophyta	Synedra ulna	0.27948485000	Synedra
2013/7/22	2013-07-22	Chlorophyta	Chlorococcaceae	0.00827770000	
2013/7/22	2013-07-22	Chlorophyta	Chlamydomonas	0.03844695000	Chlamydomonas
2013/7/22	2013-07-22	Chlorophyta	Cosmarium	0.01233539000	Cosmarium
2013/7/22	2013-07-22	Chlorophyta	Dictyosphaerium chlorelloides	0.00623793000	Dictyosphaerium
2013/7/22	2013-07-22	Chlorophyta	Golenkinia radiata	0.01345127000	Golenkinia
2013/7/22	2013-07-22	Chlorophyta	Monoraphidium arcuatum	0.00080065000	Monoraphidium
2013/7/22	2013-07-22	Chlorophyta	Monoraphidium capricornutum	0.00716642000	Monoraphidium
2013/7/22	2013-07-22	Chlorophyta	Oocystis parva	0.00591264000	Oocystis
2013/7/22	2013-07-22	Chlorophyta	Oocystis pusilla	0.00118253000	Oocystis
2013/7/22	2013-07-22	Chlorophyta	Pediastrum duplex	0.00283957000	Pediastrum
2013/7/22	2013-07-22	Chlorophyta	Scenedesmus abundans	0.00103472000	Scenedesmus
2013/7/22	2013-07-22	Chlorophyta	Scenedesmus quadricauda	0.00088690000	Scenedesmus
2013/7/22	2013-07-22	Chlorophyta	Selenastrum minutum	0.00220506000	Selenastrum
2013/7/22	2013-07-22	Chrysophyta	Uroglena	0.00277155000	Uroglena
2013/7/22	2013-07-22	Cryptophyta	Rhodomonas minuta	0.03547584000	Rhodomonas
2013/7/22	2013-07-22	Cyanophyta	Chroococcaceae	0.02120423000	
2013/7/22	2013-07-22	Cyanophyta	Anabaena crassa	0.00075054000	Anabaena
2013/7/22	2013-07-22	Cyanophyta	Anabaena mendotae	0.00452150000	Anabaena
2013/7/22	2013-07-22	Cyanophyta	Aphanizomenon flos-aquae	3.66643008000	Aphanizomenon
2013/7/22	2013-07-22	Cyanophyta	Aphanocapsa delicatissima	0.00295633000	Aphanocapsa
2013/7/22	2013-07-22	Cyanophyta	Aphanocapsa holsatica	0.00110862000	Aphanocapsa
2013/7/22	2013-07-22	Cyanophyta	Aphanothece nidulans	0.00382475000	Aphanothece
2013/7/22	2013-07-22	Cyanophyta	Cuspidothrix issatschenkoi	0.01197310000	Cuspidothrix
2013/7/22	2013-07-22	Cyanophyta	Cyanocatena planctonica	0.00089381000	Cyanocatena
2013/7/22	2013-07-22	Cyanophyta	Cyanogranis ferruginea	0.00067036000	Cyanogranis
2013/7/22	2013-07-22	Cyanophyta	Lyngbya limnetica	0.02210314000	Lyngbya
2013/7/22	2013-07-22	Cyanophyta	Merismopedia warmingiana	0.00020325000	Merismopedia
2013/7/22	2013-07-22	Cyanophyta	Microcystis aeruginosa	0.19046103000	Microcystis
2013/7/22	2013-07-22	Cyanophyta	Microcystis aeruginosa	0.19511711000	Microcystis
2013/7/22	2013-07-22	Cyanophyta	Pseudanabaena limnetica	0.03429795000	Pseudanabaena
2013/7/22	2013-07-22	Cyanophyta	Pseudanabaena mucicola	0.00199552000	Pseudanabaena
2013/7/22	2013-07-22	Cyanophyta	Rhabdoderma lineare	0.00088690000	Rhabdoderma
2013/7/22	2013-07-22	Cyanophyta	Synechococcus sp. 1	0.00359059000	Synechococcus
2013/7/22	2013-07-22	Cyanophyta	Synechocystis	0.00074830000	Synechocystis
2013/7/22	2013-07-22	Cyanophyta	Woronichinia naegeliana	0.00147816000	Woronichinia
2013/7/22	2013-07-22	Haptophyta	Chrysochromulina parva	0.10885780000	Chrysochromulina
2013/7/22	2013-07-22	Pyrrhophyta	Ceratium hirundinella	0.03912202000	Ceratium
2013/8/5	2013-08-05	Bacillariophyta	Cyclotella sp. 1	0.00106427000	Cyclotella
2013/8/5	2013-08-05	Bacillariophyta	Stephanodiscus parvus	0.00359193000	Stephanodiscus
2013/8/5	2013-08-05	Chlorophyta	Ankistrodesmus convolutus	0.00083477000	Ankistrodesmus
2013/8/5	2013-08-05	Chlorophyta	Botryococcus braunii	0.01521364000	Botryococcus
2013/8/5	2013-08-05	Chlorophyta	Chlamydomonas	0.01662931000	Chlamydomonas
2013/8/5	2013-08-05	Chlorophyta	Monoraphidium arcuatum	0.00083477000	Monoraphidium
2013/8/5	2013-08-05	Chlorophyta	Monoraphidium capricornutum	0.01984546000	Monoraphidium
2013/8/5	2013-08-05	Chlorophyta	Pyramichlamys dissecta	0.01773793000	Pyramichlamys
2013/8/5	2013-08-05	Chlorophyta	Quadrigula lacustris	0.00113523000	Quadrigula
2013/8/5	2013-08-05	Chlorophyta	Scenedesmus abundans	0.00271390000	Scenedesmus
2013/8/5	2013-08-05	Chlorophyta	Scenedesmus quadricauda	0.00079821000	Scenedesmus
2013/8/5	2013-08-05	Chlorophyta	Schroederia judayi	0.00070952000	Schroederia
2013/8/5	2013-08-05	Chlorophyta	Sphaerocystis schroeteri	0.01066021000	Sphaerocystis
2013/8/5	2013-08-05	Cryptophyta	Rhodomonas minuta	0.04257101000	Rhodomonas
2013/8/5	2013-08-05	Cyanophyta	Chroococcaceae	0.01949421000	
2013/8/5	2013-08-05	Cyanophyta	Anabaena lemmermannii	0.00851421000	Anabaena
2013/8/5	2013-08-05	Cyanophyta	Anabaena mendotae	0.00421600000	Anabaena
2013/8/5	2013-08-05	Cyanophyta	Aphanizomenon flos-aquae	1.47402204000	Aphanizomenon
